ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo|DiaSesion|HoraInicio|HoraFin|Edificio|Salon
36802|3|24765|89758|288|LCC|Lunes|07:00|09:00|Edificio H|H8
36802|3|24765|89758|288|LCC|Martes|07:00|09:00|Edificio H|H8
36802|3|24765|89758|288|LCC|Jueves|07:00|09:00|Edificio H|H8
36802|3|24765|89758|6094|Acomp LIS|Miércoles|16:30|19:00|Edificio C|C9
36802|3|24767|89764|3755|LIS B|Lunes|07:30|09:00|Edificio B|CC1
36802|3|24767|89764|3755|LIS B|Miércoles|07:30|09:00|Edificio B|CC1
36802|3|24767|89764|3755|LIS B|Viernes|07:30|09:00|Edificio B|CC1
36802|3|24767|89812|6112|LIS C|Lunes|07:30|09:00|Edificio B|CC8
36802|3|24767|89812|6112|LIS C|Miércoles|07:30|09:00|Edificio B|CC8
36802|3|24767|89812|6112|LIS C|Viernes|07:30|09:00|Edificio B|CC8
36802|3|24767|128656|3754|LIS A|Lunes|07:30|09:00|Edificio B|CC3
36802|3|24767|128656|3754|LIS A|Miércoles|07:30|09:00|Edificio B|CC3
36802|3|24767|128656|3754|LIS A|Viernes|07:30|09:00|Edificio B|CC3
36802|3|25228|89767|3754|LIS A|Lunes|11:00|13:00|Edificio H|H1
36802|3|25228|89767|3754|LIS A|Jueves|09:00|11:00|Edificio H|H1
36802|3|25228|89774|6112|LIS C|Lunes|09:00|11:00|Edificio D|D4
36802|3|25228|89774|6112|LIS C|Jueves|09:00|11:00|Edificio D|D4
36802|3|25228|92938|3755|LIS B|Lunes|11:00|13:00|Edificio D|D3
36802|3|25228|92938|3755|LIS B|Viernes|09:00|11:00|Edificio D|D3
36802|3|25809|89768|3961|Único|Lunes|15:00|16:30|Edificio B|CC1
36802|3|25809|89768|3961|Único|Martes|12:00|13:30|Edificio B|CC1
36802|3|25809|89768|3961|Único|Jueves|15:00|16:30|Edificio B|CC1
36802|3|25809|89768|6094|Acomp LIS|Lunes|15:00|16:30|Edificio B|CC1
36802|3|25809|89768|6094|Acomp LIS|Jueves|15:00|16:30|Edificio B|CC1
36802|3|25809|89768|6094|Acomp LIS|Martes|12:00|13:30|Edificio B|CC1
36802|3|25876|89773|6094|Acomp LIS|Martes|16:00|18:30|Edificio C|C9
36802|3|26224|89771|3755|LIS B|Martes|09:00|10:30|Edificio LAB|Redes
36802|3|26224|89771|3755|LIS B|Jueves|09:00|10:30|Edificio LAB|Redes
36802|3|26224|89771|3755|LIS B|Viernes|09:00|10:30|Edificio LAB|Redes
36802|3|26224|89858|3754|LIS A|Lunes|10:30|12:00|Edificio LAB|Redes
36802|3|26224|89858|3754|LIS A|Jueves|10:30|12:00|Edificio LAB|Redes
36802|3|26224|89858|3754|LIS A|Viernes|10:30|12:00|Edificio LAB|Redes
36802|3|26224|89860|6093|Acomp LCC|Miércoles|11:00|13:30|Edificio LAB|Lab. Electrónica
36802|3|26225|89767|3754|LIS A|Martes|10:30|12:00|Edificio B|CC1
36802|3|26225|89767|3754|LIS A|Miércoles|11:00|12:30|Edificio B|CC1
36802|3|26225|89767|3754|LIS A|Viernes|12:00|13:30|Edificio B|CC1
36802|3|26225|89826|3755|LIS B|Martes|10:30|12:00|Edificio B|CC3
36802|3|26225|89826|3755|LIS B|Jueves|10:30|12:00|Edificio B|CC8
36802|3|26225|89826|3755|LIS B|Viernes|12:00|13:30|Edificio B|CC3
36802|3|26225|95116|6112|LIS C|Martes|10:30|12:00|Edificio B|CC8
36802|3|26225|95116|6112|LIS C|Miércoles|11:00|12:30|Edificio B|CC8
36802|3|26225|95116|6112|LIS C|Viernes|12:00|13:30|Edificio B|CC8
36802|3|26648|89812|6094|Acomp LIS|Lunes|10:30|13:00|Edificio B|CC5
36802|3|26659|89764|288|LCC|Lunes|14:30|16:30|Edificio B|CC5
36802|3|26659|89764|288|LCC|Miércoles|14:30|16:30|Edificio B|CC5
36802|3|26991|160986|3238|B|Lunes|08:00|10:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|27227|131316|3237|A|Miércoles|14:45|17:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|28744|89753|3961|Único|Lunes|16:00|18:00|Edificio C|C10
36802|3|28744|89753|3961|Único|Miércoles|16:00|18:00|Edificio C|C10
36802|3|28883|180474|3240|D|||||
36802|3|28951|89828|288|LCC|Martes|15:00|16:30|Edificio B|CC7
36802|3|28951|89828|288|LCC|Jueves|15:00|16:30|Edificio B|CC7
36802|3|28951|89828|288|LCC|Viernes|15:00|16:30|Edificio B|CC7
36802|3|28953|89812|3755|LIS B|Lunes|13:00|14:30|Edificio B|CC8
36802|3|28953|89812|3755|LIS B|Miércoles|13:00|14:30|Edificio B|CC8
36802|3|28953|89812|3755|LIS B|Viernes|13:00|14:30|Edificio H|H3
36802|3|28953|121400|3754|LIS A|Lunes|13:00|14:30|Edificio B|CC3
36802|3|28953|121400|3754|LIS A|Miércoles|13:00|14:30|Edificio B|CC3
36802|3|28953|121400|3754|LIS A|Viernes|13:00|14:30|Edificio H|H1
36802|3|28954|89812|3754|LIS A|Lunes|16:00|17:30|Edificio B|CC3
36802|3|28954|89812|3754|LIS A|Martes|13:00|14:30|Edificio H|H1
36802|3|28954|89812|3754|LIS A|Jueves|13:00|14:30|Edificio H|H1
36802|3|28954|89826|3755|LIS B|Lunes|16:00|17:30|Edificio B|CC8
36802|3|28954|89826|3755|LIS B|Martes|13:00|14:30|Edificio B|CC8
36802|3|28954|89826|3755|LIS B|Jueves|13:00|14:30|Edificio B|CC8
36802|3|28955|89755|3755|LIS B|Martes|14:30|16:00|Edificio H|H2
36802|3|28955|89755|3755|LIS B|Miércoles|16:00|17:30|Edificio B|CC1
36802|3|28955|89755|3755|LIS B|Viernes|16:00|17:30|Edificio B|CC1
36802|3|28955|89768|3754|LIS A|Martes|14:30|16:00|Edificio H|H1
36802|3|28955|89768|3754|LIS A|Miércoles|16:00|17:30|Edificio B|CC3
36802|3|28955|89768|3754|LIS A|Viernes|16:00|17:30|Edificio B|CC3
36802|3|28955|89774|6112|LIS C|Martes|14:30|16:00|Edificio H|H3
36802|3|28955|89774|6112|LIS C|Miércoles|16:00|17:30|Edificio B|CC8
36802|3|28955|89774|6112|LIS C|Viernes|16:00|17:30|Edificio B|CC8
36802|3|28956|95116|3754|LIS A|Lunes|14:30|16:00|Edificio B|CC3
36802|3|28956|95116|3754|LIS A|Miércoles|14:30|16:00|Edificio B|CC3
36802|3|28956|95116|3754|LIS A|Viernes|14:30|16:00|Edificio B|CC3
36802|3|28956|121400|3755|LIS B|Lunes|14:30|16:00|Edificio B|CC8
36802|3|28956|121400|3755|LIS B|Miércoles|14:30|16:00|Edificio B|CC8
36802|3|28956|121400|3755|LIS B|Viernes|14:30|16:00|Edificio B|CC8
36802|3|28957|89826|6094|Acomp LIS|Jueves|08:00|10:30|Edificio B|CC4
36802|3|28960|89767|6094|Acomp LIS|Viernes|09:30|12:00|Edificio B|CC5
36802|3|28961|89755|289|LIS|Lunes|16:00|17:30|Edificio H|H4
36802|3|28961|89755|289|LIS|Jueves|13:30|16:30|Edificio B|CC3
36802|3|28962|89826|289|LIS|Martes|15:30|17:30|Edificio B|CC8
36802|3|28962|89826|289|LIS|Viernes|14:00|16:00|Edificio B|CC8
36802|3|28963|41|289|LIS|Lunes|17:30|19:00|Edificio LAB|Redes
36802|3|28963|41|289|LIS|Miércoles|17:30|19:00|Edificio LAB|Redes
36802|3|28963|41|289|LIS|Jueves|16:30|18:00|Edificio LAB|Redes
36802|3|28964|92938|289|LIS|Martes|13:30|15:30|Edificio B|CC1
36802|3|28964|92938|289|LIS|Miércoles|15:30|17:30|Edificio H|H4
36802|3|28967|180932|289|LIS|Lunes|13:30|15:30|Edificio H|H3
36802|3|28967|180932|289|LIS|Miércoles|13:30|15:30|Edificio H|H3
36802|3|29288|180764|3237|A|Miércoles|13:00|16:00|EN LINEA|EN LINEA
36802|3|29288|180764|3237|A|Viernes|14:30|16:00|EN LINEA|EN LINEA
36802|3|29890|92935|3237|A|Martes|07:00|09:00|EN LINEA|EN LINEA
36802|3|29890|92935|3237|A|Jueves|07:00|09:00|EN LINEA|EN LINEA
36802|3|29896|131316|3237|A|Martes|14:45|17:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|30151|89767|289|LIS|Sábado|09:00|10:30|Edificio A|Cubículo
36802|3|30164|89774|289|LIS|Sábado|11:00|12:30|Edificio A|Cubículo
36802|3|30165|180932|289|LIS|Viernes|16:00|19:00|Edificio H|H3
36802|3|30835|180293|3237|A|Sábado|12:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|30835|180900|3237|A|Sábado|12:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|30865|181365|3237|A|Lunes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|30865|181365|3237|A|Miércoles|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|30969|180367|3237|A|Sábado|11:00|13:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|31551|181239|3238|B|Lunes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|31551|181239|3238|B|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|31551|181239|3238|B|Viernes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|32373|180493|3237|A|Martes|11:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|33400|181466|3238|B|Miércoles|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|33400|181466|3238|B|Viernes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|33416|181612|3237|A|Martes|18:00|21:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|33478|89803|681|OPTCOMP|Martes|19:00|21:00|Edificio B|CC4
36802|3|33478|89803|681|OPTCOMP|Miércoles|19:00|21:00|Edificio B|CC4
36802|3|33830|109725|7624|CE.Ele2E|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33830|181879|7627|CE.Ele2H|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33830|181924|7621|CE.Ele2B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33831|180260|7757|CCS.Pre1E|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33831|181873|7761|CCS.Pre1H|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33831|181881|7628|CE.Pre1A|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33831|181881|7629|CE.Pre1B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|94522|7653|UMT.Pre2B|Miércoles|20:00|22:00|UMT|UMT.Virtual
36802|3|33832|121361|7690|CS.Pre2C|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33832|121361|7691|CS.Pre2D|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33832|181868|7794|CCS.Pre2J|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33832|181868|7795|CCS.Pre2K|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33832|181872|7633|CE.Pre2D|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181872|7724|FCA.Pre2F|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|33832|181878|7802|CS.Pre2P|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33832|181879|7797|CE.Pre2M|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181881|7637|CE.Pre2H|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181881|7638|CE.Pre2I|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181881|7639|CE.Pre2J|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181881|7640|CE.Pre2K|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181882|7631|CE.Pre2B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181882|7632|CE.Pre2C|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181920|7666|VET.Pre2C|Miércoles|20:00|22:00|VETERINARIA|VET.Virtual
36802|3|33832|181920|7810|PIIV.Pre2F|Miércoles|20:00|22:00|PII VIRTUAL|AulaVirtual
36802|3|33832|181922|7636|CE.Pre2G|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33832|181925|7798|CS.Pre2L|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33832|181955|7808|PIIV.Pre2D|Miércoles|20:00|22:00|PII VIRTUAL|AulaVirtual
36802|3|33833|120989|7725|FCA.Int1A|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|33833|180560|7677|ARQ.Int1A|Miércoles|20:00|22:00|ARQUITECTURA|ARQ.Virtual
36802|3|33833|181872|7728|FCA.Int1D|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|33833|181882|7641|CE.Int1A|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33833|181882|7642|CE.Int1B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33833|181882|7643|CE.Int1C|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33833|181884|7770|CCS.Int1B|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33833|181884|7772|CCS.Int1D|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33833|181884|7773|CCS.Int1E|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|109725|7738|CE.Int2C|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|109725|7739|CE.Int2D|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|109888|7704|CS.Int2D|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33834|109888|7705|CS.Int2E|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33834|109888|7706|CS.Int2F|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33834|109888|7816|CS.Int2H|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
36802|3|33834|120989|7730|FCA.Int2A|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|33834|181870|7781|CCS.Int2A|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|181870|7782|CCS.Int2B|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|181870|7783|CCS.Int2C|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|181870|7784|CCS.Int2D|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|181870|7785|CCS.Int2E|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
36802|3|33834|181871|7818|FCA.Int2G|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|33834|181872|7736|CE.Int2A|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|181872|7737|CE.Int2B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|181922|7740|CE.Int2E|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|181922|7741|CE.Int2F|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
36802|3|33834|181923|7733|FCA.Int2D|Miércoles|20:00|22:00|FCA|FCA.Virtual
36802|3|34069|131554|1853|OPT-MCC|Sábado|08:00|10:00|Edificio E|Cubículo
36802|3|34125|168880|3237|A|Martes|12:00|13:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34125|168880|3237|A|Jueves|12:00|13:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34127|180458|3238|B|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34127|180458|3238|B|Viernes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34127|181943|3238|B|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34127|181943|3238|B|Viernes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34133|181509|3237|A|Martes|19:30|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34133|181509|3237|A|Jueves|19:30|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34135|181162|3237|A|Lunes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34135|181162|3237|A|Miércoles|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34144|168880|3237|A|Miércoles|16:00|19:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34147|181246|3237|A|Lunes|14:00|17:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|34147|181246|3238|B|Jueves|14:00|17:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|34149|180452|3238|B|Sábado|10:30|12:30|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34157|131733|5775|L|Martes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34157|131733|5775|L|Jueves|16:00|18:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34157|181172|5557|I|Martes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34157|181172|5557|I|Jueves|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34157|181243|3238|B|Martes|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34157|181243|3238|B|Jueves|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34158|181369|3237|A|Sábado|08:00|10:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34158|181369|3238|B|Sábado|10:00|12:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|95407|3237|A|Lunes|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|95407|3237|A|Miércoles|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|131733|3237|A|Lunes|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|131733|3237|A|Miércoles|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|158275|3237|A|Lunes|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|158275|3237|A|Miércoles|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|158278|3237|A|Lunes|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34161|158278|3237|A|Miércoles|13:00|15:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34162|181619|3237|A|Domingo|04:00|04:15|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34164|181363|3237|A|Martes|17:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34164|181363|3237|A|Sábado|11:30|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34165|181620|3237|A|Lunes|23:30|23:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34168|180981|3237|A|Martes|15:00|18:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34170|181313|3241|E|Martes|10:00|13:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181472|5775|L|Lunes|17:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181598|3237|A|Lunes|17:00|18:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181598|3237|A|Miércoles|17:00|18:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181625|5556|H|Jueves|12:00|15:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181927|5774|K|Martes|09:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181928|5776|M|Martes|11:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34170|181929|5777|N|Martes|17:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34533|180851|3237|A|Martes|18:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34533|180851|3237|A|Jueves|18:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34533|181395|3237|A|Martes|18:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34533|181395|3237|A|Jueves|18:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|180458|3237|A|Lunes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|180458|3237|A|Miércoles|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|181358|3237|A|Lunes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|181358|3237|A|Miércoles|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|181464|3237|A|Lunes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34550|181464|3237|A|Miércoles|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34556|181397|3237|A|Lunes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34556|181397|3237|A|Miércoles|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34556|181397|3237|A|Viernes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34577|180923|3237|A|Martes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34577|180923|3237|A|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34577|181396|3237|A|Martes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34577|181396|3237|A|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34581|181162|3237|A|Lunes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34581|181162|3237|A|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181616|3237|A|Lunes|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181616|3237|A|Martes|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181616|3237|A|Miércoles|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181616|3237|A|Jueves|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181933|3237|A|Lunes|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181933|3237|A|Martes|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181933|3237|A|Miércoles|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34593|181933|3237|A|Jueves|21:00|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34599|95507|3237|A|Lunes|23:45|23:59|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34601|158574|3237|A|Martes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34601|158574|3237|A|Jueves|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34602|181522|3237|A|Lunes|23:00|23:15|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|34628|89769|681|OPTCOMP|Martes|18:00|19:30|Edificio LAB|Redes
36802|3|34628|89769|681|OPTCOMP|Jueves|18:00|19:30|Edificio LAB|Redes
36802|3|34628|89769|681|OPTCOMP|Viernes|18:00|19:30|Edificio LAB|Redes
36802|3|34629|121400|289|LIS|Martes|19:00|21:00|Edificio B|CC7
36802|3|34629|121400|289|LIS|Jueves|19:00|21:00|Edificio B|CC7
36802|3|34630|181250|289|LIS|Martes|19:00|21:00|Edificio A|Cubículo
36802|3|34630|181250|289|LIS|Jueves|19:00|21:00|Edificio A|Cubículo
36802|3|34671|92659|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34671|92659|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34671|92690|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34671|92690|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34671|158278|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34671|158278|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|34828|89755|881|B|Jueves|18:00|21:00|Edificio E|Cubículo
36802|3|34861|121400|680|LISOPT|Lunes|19:00|21:00|Edificio E|Cubículo
