Matricula|ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo
18003050|21135|4|19996|89863|287|LEM
16003406|21135|4|19996|89863|287|LEM
21216424|21135|4|19996|89863|287|LEM
21216419|21135|4|19996|89863|287|LEM
17001643|21135|4|19996|89863|287|LEM
18000888|21135|4|19996|89863|287|LEM
18001481|21135|4|19996|89863|287|LEM
21216348|21135|4|19996|89863|287|LEM
18001393|21135|4|19996|89863|287|LEM
17003839|21135|4|19996|89863|287|LEM
21216433|21135|4|19996|89863|287|LEM
21216431|21135|4|19996|89863|287|LEM
18003284|21135|4|19996|89863|287|LEM
21216350|21135|4|19996|89863|287|LEM
17001602|21135|4|19996|89863|287|LEM
18003338|21135|4|19996|89863|287|LEM
21216337|21135|4|19996|89863|287|LEM
21216345|21135|4|19996|89863|287|LEM
21216347|21135|4|19996|89863|287|LEM
21216432|21135|4|19996|89863|287|LEM
18016302|21135|4|19996|89863|287|LEM
18000627|21135|4|19996|89863|287|LEM
18000624|21135|4|19996|89863|287|LEM
17001747|21135|4|19996|89863|287|LEM
21216341|21135|4|19996|89863|287|LEM
18001295|21135|4|19996|89863|287|LEM
21216335|21135|4|19996|89863|287|LEM
17016371|21135|4|19996|89863|287|LEM
21216344|21135|4|19996|89863|287|LEM
16003304|21135|4|19996|89863|287|LEM
19216350|21135|4|20006|181804|287|LEM
19216353|21135|4|20006|181804|287|LEM
20216306|21135|4|20006|181804|287|LEM
14003207|21135|4|20006|181804|287|LEM
17001312|21135|4|20006|181804|287|LEM
20216301|21135|4|20006|181804|287|LEM
17003027|21135|4|20006|181804|287|LEM
20216292|21135|4|20006|181804|287|LEM
20216291|21135|4|20006|181804|287|LEM
20216296|21135|4|20006|181804|287|LEM
17000789|21135|4|20006|181804|287|LEM
19216359|21135|4|20006|181804|287|LEM
19216362|21135|4|20006|181804|287|LEM
20216288|21135|4|20006|181804|287|LEM
20216307|21135|4|20006|181804|287|LEM
15003805|21135|4|20006|181804|287|LEM
16000703|21135|4|20006|181804|287|LEM
20216289|21135|4|20006|181804|287|LEM
20216299|21135|4|20006|181804|287|LEM
19216369|21135|4|20006|181804|287|LEM
11004270|21135|4|20006|181804|287|LEM
17008025|21135|4|20006|181804|287|LEM
20216294|21135|4|20006|181804|287|LEM
19216404|21135|4|20006|181804|287|LEM
20216290|21135|4|20006|181804|287|LEM
19216378|21135|4|20006|181804|287|LEM
20216287|21135|4|20006|181804|287|LEM
20216284|21135|4|20006|181804|287|LEM
19216402|21135|4|20006|181804|287|LEM
20216305|21135|4|20006|181804|287|LEM
19216370|21135|4|20006|181804|287|LEM
16003041|21135|4|20006|181804|287|LEM
20216300|21135|4|20006|181804|287|LEM
20216417|21135|4|20006|181804|287|LEM
17016311|21135|4|20006|181804|287|LEM
20216302|21135|4|20006|181804|287|LEM
20216297|21135|4|20006|181804|287|LEM
16008274|21135|4|20006|181804|287|LEM
20216303|21135|4|20006|181804|287|LEM
20216304|21135|4|20006|181804|287|LEM
20216308|21135|4|20006|181804|287|LEM
11001110|21135|4|20005|89759|287|LEM
17016297|21135|4|20005|89759|287|LEM
17016279|21135|4|20005|89759|287|LEM
13003227|21135|4|20005|89759|287|LEM
16016329|21135|4|20005|89759|287|LEM
17016301|21135|4|20005|89759|287|LEM
13000724|21135|4|20005|89759|287|LEM
18016253|21135|4|20005|89759|287|LEM
15003193|21135|4|20005|89759|287|LEM
15216425|21135|4|20005|89759|287|LEM
15216389|21135|4|20005|89759|287|LEM
11003506|21135|4|20005|89759|287|LEM
15003709|21135|4|20005|89759|287|LEM
14016366|21135|4|20005|89759|287|LEM
11004043|21135|4|20005|89759|287|LEM
17016299|21135|4|20005|89759|287|LEM
16016374|21135|4|20005|89759|287|LEM
17016386|21135|4|20005|89759|287|LEM
16016318|21135|4|20005|89759|287|LEM
17016280|21135|4|20005|89759|287|LEM
13116306|21135|4|20005|89759|287|LEM
13116258|21135|4|20005|89759|287|LEM
14003509|21135|4|20005|89759|287|LEM
15000736|21135|4|20005|89759|287|LEM
18016270|21135|4|20005|89759|287|LEM
15003183|21135|4|20005|89759|287|LEM
19216364|21135|4|19994|89824|287|LEM
18016275|21135|4|19994|89824|287|LEM
18016269|21135|4|19994|89824|287|LEM
19216346|21135|4|19994|89824|287|LEM
16000684|21135|4|19994|89824|287|LEM
15001924|21135|4|19994|89824|287|LEM
18016251|21135|4|19994|89824|287|LEM
18018471|21135|4|19994|89824|287|LEM
18016380|21135|4|19994|89824|287|LEM
17016286|21135|4|19994|89824|287|LEM
19216360|21135|4|19994|89824|287|LEM
14001250|21135|4|19994|89824|287|LEM
18016254|21135|4|19994|89824|287|LEM
18016365|21135|4|19994|89824|287|LEM
18016252|21135|4|19994|89824|287|LEM
16000516|21135|4|19994|89824|287|LEM
19216366|21135|4|19994|89824|287|LEM
18016257|21135|4|19994|89824|287|LEM
19216363|21135|4|19994|89824|287|LEM
14000716|21135|4|19994|89824|287|LEM
19216351|21135|4|19994|89824|287|LEM
17016287|21135|4|19994|89824|287|LEM
12003287|21135|4|19994|89824|287|LEM
14001550|21135|4|19994|89824|287|LEM
18016268|21135|4|19994|89824|287|LEM
18016256|21135|4|19994|89824|287|LEM
18001295|21135|4|19988|89763|287|LEM
17001643|21135|4|19988|89763|287|LEM
18001233|21135|4|19988|89763|287|LEM
17001602|21135|4|19988|89763|287|LEM
21216347|21135|4|19988|89763|287|LEM
21216332|21135|4|19988|89763|287|LEM
21216433|21135|4|19988|89763|287|LEM
17003839|21135|4|19988|89763|287|LEM
18003854|21135|4|19988|89763|287|LEM
21216338|21135|4|19988|89763|287|LEM
21216344|21135|4|19988|89763|287|LEM
17001747|21135|4|19988|89763|287|LEM
21216348|21135|4|19988|89763|287|LEM
21216335|21135|4|19988|89763|287|LEM
21216334|21135|4|19988|89763|287|LEM
21216346|21135|4|19988|89763|287|LEM
18003284|21135|4|19988|89763|287|LEM
18000624|21135|4|19988|89763|287|LEM
17001381|21135|4|19988|89763|287|LEM
21216350|21135|4|19988|89763|287|LEM
18003050|21135|4|19988|89763|287|LEM
18000627|21135|4|19988|89763|287|LEM
21216431|21135|4|19988|89763|287|LEM
16003406|21135|4|19988|89763|287|LEM
21216342|21135|4|19988|89763|287|LEM
18001175|21135|4|19988|89763|287|LEM
19216281|36802|3|19988|89763|287|LEM
18000888|21135|4|19988|89763|287|LEM
21216432|21135|4|19988|89763|287|LEM
21216419|21135|4|19988|89763|287|LEM
21216339|21135|4|19988|89763|287|LEM
21216336|21135|4|19988|89763|287|LEM
18001393|21135|4|19988|89763|287|LEM
18003338|21135|4|19988|89763|287|LEM
21216424|21135|4|19988|89763|287|LEM
21216337|21135|4|19988|89763|287|LEM
21216341|21135|4|19988|89763|287|LEM
16003304|21135|4|19988|89763|287|LEM
21216345|21135|4|19988|89763|287|LEM
18001481|21135|4|19988|89763|287|LEM
17016371|21135|4|19990|89848|287|LEM
18003050|21135|4|19990|89848|287|LEM
21216424|21135|4|19990|89848|287|LEM
17001643|21135|4|19990|89848|287|LEM
21216341|21135|4|19990|89848|287|LEM
21216335|21135|4|19990|89848|287|LEM
18001295|21135|4|19990|89848|287|LEM
18003338|21135|4|19990|89848|287|LEM
21216431|21135|4|19990|89848|287|LEM
21216345|21135|4|19990|89848|287|LEM
18000627|21135|4|19990|89848|287|LEM
21216337|21135|4|19990|89848|287|LEM
18003284|21135|4|19990|89848|287|LEM
16003406|21135|4|19990|89848|287|LEM
18003854|21135|4|19990|89848|287|LEM
12001856|21135|4|19990|89848|287|LEM
18001481|21135|4|19990|89848|287|LEM
21216346|21135|4|19990|89848|287|LEM
18001233|21135|4|19990|89848|287|LEM
21216336|21135|4|19990|89848|287|LEM
21216344|21135|4|19990|89848|287|LEM
17003839|21135|4|19990|89848|287|LEM
21216350|21135|4|19990|89848|287|LEM
21216419|21135|4|19990|89848|287|LEM
16008118|21135|4|19990|89848|287|LEM
21216347|21135|4|19990|89848|287|LEM
21216334|21135|4|19990|89848|287|LEM
21216432|21135|4|19990|89848|287|LEM
16003304|21135|4|19990|89848|287|LEM
18000624|21135|4|19990|89848|287|LEM
21216342|21135|4|19990|89848|287|LEM
18001393|21135|4|19990|89848|287|LEM
21216339|21135|4|19990|89848|287|LEM
17001602|21135|4|19990|89848|287|LEM
18001175|21135|4|19990|89848|287|LEM
21216433|21135|4|19990|89848|287|LEM
17001747|21135|4|19990|89848|287|LEM
18000888|21135|4|19990|89848|287|LEM
17001381|21135|4|19990|89848|287|LEM
21216338|21135|4|19990|89848|287|LEM
20216286|21135|4|19990|89848|287|LEM
21216348|21135|4|19990|89848|287|LEM
19216346|21135|4|19990|89848|287|LEM
21216332|21135|4|19990|89848|287|LEM
21216339|21135|4|19979|89831|287|LEM
17001602|21135|4|19979|89831|287|LEM
21216338|21135|4|19979|89831|287|LEM
18001233|21135|4|19979|89831|287|LEM
21216345|21135|4|19979|89831|287|LEM
21216334|21135|4|19979|89831|287|LEM
18000888|21135|4|19979|89831|287|LEM
17003839|21135|4|19979|89831|287|LEM
21216336|21135|4|19979|89831|287|LEM
18003284|21135|4|19979|89831|287|LEM
21216335|21135|4|19979|89831|287|LEM
18003338|21135|4|19979|89831|287|LEM
18000624|21135|4|19979|89831|287|LEM
21216341|21135|4|19979|89831|287|LEM
21216347|21135|4|19979|89831|287|LEM
18001393|21135|4|19979|89831|287|LEM
18003854|21135|4|19979|89831|287|LEM
17001381|21135|4|19979|89831|287|LEM
16003304|21135|4|19979|89831|287|LEM
21216432|21135|4|19979|89831|287|LEM
21216346|21135|4|19979|89831|287|LEM
18001175|21135|4|19979|89831|287|LEM
21216344|21135|4|19979|89831|287|LEM
21216337|21135|4|19979|89831|287|LEM
21216332|21135|4|19979|89831|287|LEM
21216350|21135|4|19979|89831|287|LEM
21216431|21135|4|19979|89831|287|LEM
21216433|21135|4|19979|89831|287|LEM
21216419|21135|4|19979|89831|287|LEM
18003050|21135|4|19979|89831|287|LEM
21216348|21135|4|19979|89831|287|LEM
18001481|21135|4|19979|89831|287|LEM
18000627|21135|4|19979|89831|287|LEM
17001643|21135|4|19979|89831|287|LEM
16003406|21135|4|19979|89831|287|LEM
17001747|21135|4|19979|89831|287|LEM
18001295|21135|4|19979|89831|287|LEM
21216424|21135|4|19979|89831|287|LEM
21216342|21135|4|19979|89831|287|LEM
18016352|24297|5|19997|89855|287|LEM
17016286|21135|4|19997|89855|287|LEM
16016278|24297|5|19997|89855|287|LEM
20216282|21135|4|19997|89855|287|LEM
16000684|21135|4|19997|89855|287|LEM
19216354|21135|4|19997|89855|287|LEM
19216364|21135|4|19997|89855|287|LEM
19216360|21135|4|19997|89855|287|LEM
14016366|21135|4|19983|131553|287|LEM
16016310|21135|4|19983|131553|287|LEM
16016374|21135|4|19983|131553|287|LEM
17016378|21135|4|19983|131553|287|LEM
11001791|21135|4|19983|131553|287|LEM
10008188|21135|4|19983|131553|287|LEM
17016301|21135|4|19983|131553|287|LEM
17016270|21135|4|19983|131553|287|LEM
17016380|21135|4|19983|131553|287|LEM
16016310|21135|4|19984|131553|287|LEM
15216414|21135|4|19984|131553|287|LEM
14016366|21135|4|19984|131553|287|LEM
17016270|21135|4|19984|131553|287|LEM
10008188|21135|4|19984|131553|287|LEM
20216300|21135|4|19986|97528|6092|Acomp LEM
17001312|21135|4|19986|97528|6092|Acomp LEM
20216282|21135|4|19986|97528|6092|Acomp LEM
20216308|21135|4|19986|97528|6092|Acomp LEM
20216292|21135|4|19986|97528|6092|Acomp LEM
17016280|21135|4|19986|97528|6092|Acomp LEM
17016299|21135|4|19986|97528|6092|Acomp LEM
16000703|21135|4|19986|97528|6092|Acomp LEM
18016273|21135|4|19986|97528|6092|Acomp LEM
20216286|21135|4|19986|97528|6092|Acomp LEM
20216298|21135|4|19986|97528|6092|Acomp LEM
20216295|21135|4|19986|97528|6092|Acomp LEM
14000716|21135|4|19998|89759|6092|Acomp LEM
18016268|21135|4|19998|89759|6092|Acomp LEM
11004101|21135|4|19998|89759|6092|Acomp LEM
18016365|21135|4|19998|89759|6092|Acomp LEM
18016257|21135|4|19998|89759|6092|Acomp LEM
18016380|21135|4|19998|89759|6092|Acomp LEM
17016344|21135|4|19998|89759|6092|Acomp LEM
18016253|21135|4|20000|181804|6092|Acomp LEM
18016273|21135|4|20000|181804|6092|Acomp LEM
17016299|21135|4|20000|181804|6092|Acomp LEM
17016386|21135|4|20000|181804|6092|Acomp LEM
11004043|21135|4|20000|181804|6092|Acomp LEM
17016279|21135|4|20000|181804|6092|Acomp LEM
17008025|21135|4|19982|89863|6092|Acomp LEM
20216287|21135|4|19982|89863|6092|Acomp LEM
15003770|21135|4|19982|89863|6092|Acomp LEM
20216286|21135|4|19982|89863|6092|Acomp LEM
20216305|21135|4|19982|89863|6092|Acomp LEM
20216298|21135|4|19982|89863|6092|Acomp LEM
20216282|21135|4|19982|89863|6092|Acomp LEM
17016285|21135|4|19982|89863|6092|Acomp LEM
20216294|21135|4|19982|89863|6092|Acomp LEM
20216295|21135|4|19982|89863|6092|Acomp LEM
17001312|21135|4|19982|89863|6092|Acomp LEM
20216302|21135|4|19982|89863|6092|Acomp LEM
20216308|21135|4|19982|89863|6092|Acomp LEM
20216289|21135|4|19982|89863|6092|Acomp LEM
19216369|21135|4|20004|181804|6092|Acomp LEM
18016273|21135|4|20004|181804|6092|Acomp LEM
16016290|21135|4|20004|181804|6092|Acomp LEM
17016287|21135|4|20004|181804|6092|Acomp LEM
17016286|21135|4|20004|181804|6092|Acomp LEM
19216350|21135|4|20004|181804|6092|Acomp LEM
21216330|24297|5|19985|89857|309|LA A
18000782|24297|5|19985|89857|309|LA A
18003924|24297|5|19985|89857|309|LA A
21216318|24297|5|19985|89857|309|LA A
21216326|24297|5|19985|89857|309|LA A
21216325|24297|5|19985|89857|309|LA A
18003565|24297|5|19985|89857|309|LA A
21216331|24297|5|19985|89857|309|LA A
18004177|24297|5|19985|89857|309|LA A
17003761|24297|5|19985|89857|309|LA A
18003750|24297|5|19985|89857|309|LA A
18001500|24297|5|19985|89857|309|LA A
21216313|24297|5|19985|89857|309|LA A
18003320|24297|5|19985|89857|309|LA A
18003970|24297|5|19985|89857|309|LA A
21216324|24297|5|19985|89857|309|LA A
21216311|24297|5|19985|89857|309|LA A
21216429|24297|5|19985|89857|309|LA A
21216303|24297|5|19985|89857|309|LA A
18003129|24297|5|19985|89857|309|LA A
17114861|24297|5|19985|89857|309|LA A
18004139|24297|5|19985|89857|309|LA A
18003580|24297|5|19985|89857|309|LA A
18003147|24297|5|19985|89857|309|LA A
21216434|24297|5|19985|89857|309|LA A
21216321|24297|5|19985|89857|309|LA A
21216309|24297|5|19985|89857|309|LA A
17004319|24297|5|19985|89857|309|LA A
15001734|24297|5|19985|89857|309|LA A
21216302|24297|5|19985|89857|309|LA A
21216430|24297|5|19985|89857|309|LA A
21216418|24297|5|19985|89857|310|LA B
18001713|24297|5|19985|89857|310|LA B
16004464|24297|5|19985|89857|310|LA B
21216305|24297|5|19985|89857|310|LA B
21216322|24297|5|19985|89857|310|LA B
17004008|24297|5|19985|89857|310|LA B
21216312|24297|5|19985|89857|310|LA B
17000741|24297|5|19985|89857|310|LA B
21216319|24297|5|19985|89857|310|LA B
18000727|24297|5|19985|89857|310|LA B
18003322|24297|5|19985|89857|310|LA B
18004198|24297|5|19985|89857|310|LA B
18001639|24297|5|19985|89857|310|LA B
18000638|24297|5|19985|89857|310|LA B
18008059|24297|5|19985|89857|310|LA B
21216315|24297|5|19985|89857|310|LA B
21216304|24297|5|19985|89857|310|LA B
21216317|24297|5|19985|89857|310|LA B
18004222|24297|5|19985|89857|310|LA B
21216323|24297|5|19985|89857|310|LA B
21216328|24297|5|19985|89857|310|LA B
21216307|24297|5|19985|89857|310|LA B
21216329|24297|5|19985|89857|310|LA B
21216427|24297|5|19985|89857|310|LA B
17004090|24297|5|19985|89857|310|LA B
21216320|24297|5|19985|89857|310|LA B
21216306|24297|5|19985|89857|310|LA B
13001869|24297|5|19985|89857|310|LA B
18001560|24297|5|19985|89857|310|LA B
16004004|24297|5|22042|109891|309|LA A
17016258|24297|5|22042|109891|309|LA A
20216312|24297|5|22042|109891|309|LA A
20216324|24297|5|22042|109891|309|LA A
16004069|24297|5|22042|109891|309|LA A
19216312|24297|5|22042|109891|309|LA A
11003102|24297|5|22042|109891|309|LA A
20216317|24297|5|22042|109891|309|LA A
16001698|24297|5|22042|109891|309|LA A
15216289|24297|5|22042|109891|309|LA A
20216323|24297|5|22042|109891|309|LA A
15001237|24297|5|22042|109891|309|LA A
20216276|24297|5|22042|109891|309|LA A
16003797|24297|5|22042|109891|309|LA A
16004189|24297|5|22042|109891|309|LA A
20216311|24297|5|22042|109891|309|LA A
20216310|24297|5|22042|109891|309|LA A
17001650|24297|5|22042|109891|309|LA A
16004054|24297|5|22042|109891|309|LA A
18016368|24297|5|22042|109891|309|LA A
20216322|24297|5|22042|109891|309|LA A
19216322|24297|5|22042|109891|309|LA A
17004004|24297|5|22042|109891|309|LA A
17000652|24297|5|22042|109891|309|LA A
19216331|24297|5|22042|109891|309|LA A
20216334|24297|5|22042|109891|309|LA A
17003380|24297|5|22042|109891|309|LA A
20216314|24297|5|22042|109891|309|LA A
17000785|24297|5|22042|109891|309|LA A
17003539|24297|5|22042|109891|309|LA A
15003232|24297|5|22042|109891|309|LA A
17000889|24297|5|22042|109891|309|LA A
20216316|24297|5|22042|109891|309|LA A
20216318|24297|5|22042|109891|309|LA A
17000514|24297|5|22042|109891|309|LA A
16001452|24297|5|22042|109891|309|LA A
14000728|24297|5|22042|109891|309|LA A
20216321|24297|5|22042|109891|309|LA A
20216315|24297|5|22042|109891|309|LA A
16003231|24297|5|22042|109891|309|LA A
19216390|24297|5|22042|109891|309|LA A
17003962|24297|5|22042|109891|309|LA A
15000886|24297|5|22042|109891|309|LA A
16004540|24297|5|22042|89857|310|LA B
20216319|24297|5|22042|89857|310|LA B
20216326|24297|5|22042|89857|310|LA B
20216337|24297|5|22042|89857|310|LA B
20216331|24297|5|22042|89857|310|LA B
16003781|24297|5|22042|89857|310|LA B
19216330|24297|5|22042|89857|310|LA B
20216328|24297|5|22042|89857|310|LA B
20216333|24297|5|22042|89857|310|LA B
20216336|24297|5|22042|89857|310|LA B
13001621|24297|5|22042|89857|310|LA B
17003783|24297|5|22042|89857|310|LA B
20216330|24297|5|22042|89857|310|LA B
17000866|24297|5|22042|89857|310|LA B
16001771|24297|5|22042|89857|310|LA B
17000817|24297|5|22042|89857|310|LA B
20216420|24297|5|22042|89857|310|LA B
17003196|24297|5|22042|89857|310|LA B
20216335|24297|5|22042|89857|310|LA B
20216327|24297|5|22042|89857|310|LA B
19216304|24297|5|22042|89857|310|LA B
20216320|24297|5|22042|89857|310|LA B
15001998|24297|5|22042|89857|310|LA B
17001130|24297|5|22042|89857|310|LA B
17003103|24297|5|22042|89857|310|LA B
17001509|24297|5|22042|89857|310|LA B
17003525|24297|5|22042|89857|310|LA B
20216329|24297|5|22042|89857|310|LA B
15004106|24297|5|22042|89857|310|LA B
17001684|24297|5|22042|89857|310|LA B
17000667|24297|5|22042|89857|310|LA B
16114884|24297|5|22042|89857|310|LA B
17004200|24297|5|22042|89857|310|LA B
19216312|24297|5|21704|89758|309|LA A
18003129|24297|5|21704|89758|309|LA A
17114861|24297|5|21704|89758|309|LA A
15001802|24297|5|21704|89758|309|LA A
18003565|24297|5|21704|89758|309|LA A
21216325|24297|5|21704|89758|309|LA A
18001500|24297|5|21704|89758|309|LA A
21216313|24297|5|21704|89758|309|LA A
21216302|24297|5|21704|89758|309|LA A
18004177|24297|5|21704|89758|309|LA A
15001734|24297|5|21704|89758|309|LA A
21216303|24297|5|21704|89758|309|LA A
21216324|24297|5|21704|89758|309|LA A
21216326|24297|5|21704|89758|309|LA A
21216430|24297|5|21704|89758|309|LA A
21216311|24297|5|21704|89758|309|LA A
21216309|24297|5|21704|89758|309|LA A
18003970|24297|5|21704|89758|309|LA A
18003924|24297|5|21704|89758|309|LA A
21216331|24297|5|21704|89758|309|LA A
21216321|24297|5|21704|89758|309|LA A
17004319|24297|5|21704|89758|309|LA A
18003580|24297|5|21704|89758|309|LA A
21216318|24297|5|21704|89758|309|LA A
21216434|24297|5|21704|89758|309|LA A
21216330|24297|5|21704|89758|309|LA A
18003320|24297|5|21704|89758|309|LA A
17003761|24297|5|21704|89758|309|LA A
18000782|24297|5|21704|89758|309|LA A
18003750|24297|5|21704|89758|309|LA A
18004139|24297|5|21704|89758|309|LA A
18003147|24297|5|21704|89758|309|LA A
21216429|24297|5|21704|89758|309|LA A
21216328|24297|5|21704|97528|310|LA B
18004198|24297|5|21704|97528|310|LA B
21216329|24297|5|21704|97528|310|LA B
18001560|24297|5|21704|97528|310|LA B
21216317|24297|5|21704|97528|310|LA B
17004008|24297|5|21704|97528|310|LA B
21216322|24297|5|21704|97528|310|LA B
19216329|24297|5|21704|97528|310|LA B
21216306|24297|5|21704|97528|310|LA B
21216323|24297|5|21704|97528|310|LA B
18001639|24297|5|21704|97528|310|LA B
18003322|24297|5|21704|97528|310|LA B
21216320|24297|5|21704|97528|310|LA B
17000517|24297|5|21704|97528|310|LA B
21216418|24297|5|21704|97528|310|LA B
19216310|24297|5|21704|97528|310|LA B
21216307|24297|5|21704|97528|310|LA B
13001869|24297|5|21704|97528|310|LA B
17004090|24297|5|21704|97528|310|LA B
21216315|24297|5|21704|97528|310|LA B
17000741|24297|5|21704|97528|310|LA B
18000727|24297|5|21704|97528|310|LA B
21216304|24297|5|21704|97528|310|LA B
18000638|24297|5|21704|97528|310|LA B
21216305|24297|5|21704|97528|310|LA B
21216427|24297|5|21704|97528|310|LA B
18004222|24297|5|21704|97528|310|LA B
21216312|24297|5|21704|97528|310|LA B
16004540|24297|5|21704|97528|310|LA B
16004464|24297|5|21704|97528|310|LA B
21216319|24297|5|21704|97528|310|LA B
18001713|24297|5|21704|97528|310|LA B
18008059|24297|5|21704|97528|310|LA B
17003962|24297|5|22041|89827|309|LA A
18016368|24297|5|22041|89827|309|LA A
20216315|24297|5|22041|89827|309|LA A
20216311|24297|5|22041|89827|309|LA A
19216319|24297|5|22041|89827|309|LA A
17003539|24297|5|22041|89827|309|LA A
20216322|24297|5|22041|89827|309|LA A
14000728|24297|5|22041|89827|309|LA A
